"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Northwest Territories","2016A000261","Artificial turf sports fields","Fair","Percentage","242","units","0","v1234817807","13.38.3","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Artificial turf sports fields","Good","Percentage","242","units","0","v1234817808","13.38.4","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Artificial turf sports fields","Very good","Percentage","242","units","0","v1234817810","13.38.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Artificial turf sports fields","Physical condition unknown","Percentage","242","units","0","v1234817806","13.38.6","40.0","E","","","1"
"2020","Northwest Territories","2016A000261","Paved pathways (in kilometres)","Very poor","Percentage","242","units","0","v1234817847","13.39.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Paved pathways (in kilometres)","Poor","Percentage","242","units","0","v1234817845","13.39.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Paved pathways (in kilometres)","Fair","Percentage","242","units","0","v1234817843","13.39.3","12.0","B","","","1"
"2020","Northwest Territories","2016A000261","Paved pathways (in kilometres)","Good","Percentage","242","units","0","v1234817844","13.39.4","84.0","B","","","1"
"2020","Northwest Territories","2016A000261","Paved pathways (in kilometres)","Very good","Percentage","242","units","0","v1234817846","13.39.5","4.0","A","","","1"
"2020","Northwest Territories","2016A000261","Paved pathways (in kilometres)","Physical condition unknown","Percentage","242","units","0","v1234817842","13.39.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Trails (non-paved) (in kilometres)","Very poor","Percentage","242","units","0","v1234817931","13.40.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Trails (non-paved) (in kilometres)","Poor","Percentage","242","units","0","v1234817929","13.40.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Trails (non-paved) (in kilometres)","Fair","Percentage","242","units","0","v1234817927","13.40.3","39.2","C","","","1"
"2020","Northwest Territories","2016A000261","Trails (non-paved) (in kilometres)","Good","Percentage","242","units","0","v1234817928","13.40.4","60.8","C","","","1"
"2020","Northwest Territories","2016A000261","Trails (non-paved) (in kilometres)","Very good","Percentage","242","units","0","v1234817930","13.40.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Trails (non-paved) (in kilometres)","Physical condition unknown","Percentage","242","units","0","v1234817926","13.40.6","0.0","A","","","1"


