"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Ontario","2016A000235","Playgrounds","Very poor","Percentage","242","units","0","v1234817193","7.35.1","6.9","A","","","1"
"2020","Ontario","2016A000235","Playgrounds","Poor","Percentage","242","units","0","v1234817191","7.35.2","5.5","A","","","1"
"2020","Ontario","2016A000235","Playgrounds","Fair","Percentage","242","units","0","v1234817189","7.35.3","18.6","A","","","1"
"2020","Ontario","2016A000235","Playgrounds","Good","Percentage","242","units","0","v1234817190","7.35.4","41.6","A","","","1"
"2020","Ontario","2016A000235","Playgrounds","Very good","Percentage","242","units","0","v1234817192","7.35.5","13.5","A","","","1"
"2020","Ontario","2016A000235","Playgrounds","Physical condition unknown","Percentage","242","units","0","v1234817188","7.35.6","13.9","A","","","1"
"2020","Ontario","2016A000235","Outdoor tennis and/or pickleball courts","Very poor","Percentage","242","units","0","v1001730409","7.23.1","8.9","A","","","1"
"2020","Ontario","2016A000235","Outdoor tennis and/or pickleball courts","Poor","Percentage","242","units","0","v1001730423","7.23.2","6.4","A","","","1"
"2020","Ontario","2016A000235","Outdoor tennis and/or pickleball courts","Fair","Percentage","242","units","0","v1001730437","7.23.3","25.3","A","","","1"
"2020","Ontario","2016A000235","Outdoor tennis and/or pickleball courts","Good","Percentage","242","units","0","v1001730451","7.23.4","38.3","A","","","1"
"2020","Ontario","2016A000235","Outdoor tennis and/or pickleball courts","Very good","Percentage","242","units","0","v1001730465","7.23.5","10.5","A","","","1"
"2020","Ontario","2016A000235","Outdoor tennis and/or pickleball courts","Physical condition unknown","Percentage","242","units","0","v1001730479","7.23.6","10.7","A","","","1"
"2020","Ontario","2016A000235","Ball diamonds","Very poor","Percentage","242","units","0","v1234817151","7.36.1","8.4","A","","","1"
"2020","Ontario","2016A000235","Ball diamonds","Poor","Percentage","242","units","0","v1234817149","7.36.2","6.6","A","","","1"
