"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Quebec","2016A000224","Outdoor speciality areas","Very poor","Percentage","242","units","0","v1234817115","6.34.1","0.5","A","","","1"
"2020","Quebec","2016A000224","Outdoor speciality areas","Poor","Percentage","242","units","0","v1234817113","6.34.2","3.1","A","","","1"
"2020","Quebec","2016A000224","Outdoor speciality areas","Fair","Percentage","242","units","0","v1234817111","6.34.3","8.1","A","","","1"
"2020","Quebec","2016A000224","Outdoor speciality areas","Good","Percentage","242","units","0","v1234817112","6.34.4","20.6","A","","","1"
"2020","Quebec","2016A000224","Outdoor speciality areas","Very good","Percentage","242","units","0","v1234817114","6.34.5","32.4","A","","","1"
"2020","Quebec","2016A000224","Outdoor speciality areas","Physical condition unknown","Percentage","242","units","0","v1234817110","6.34.6","35.2","A","","","1"
"2020","Quebec","2016A000224","Playgrounds","Very poor","Percentage","242","units","0","v1234817103","6.35.1","0.9","A","","","1"
"2020","Quebec","2016A000224","Playgrounds","Poor","Percentage","242","units","0","v1234817101","6.35.2","4.9","A","","","1"
"2020","Quebec","2016A000224","Playgrounds","Fair","Percentage","242","units","0","v1234817099","6.35.3","12.0","A","","","1"
"2020","Quebec","2016A000224","Playgrounds","Good","Percentage","242","units","0","v1234817100","6.35.4","34.4","A","","","1"
"2020","Quebec","2016A000224","Playgrounds","Very good","Percentage","242","units","0","v1234817102","6.35.5","22.1","A","","","1"
"2020","Quebec","2016A000224","Playgrounds","Physical condition unknown","Percentage","242","units","0","v1234817098","6.35.6","25.7","A","","","1"
"2020","Quebec","2016A000224","Outdoor tennis and/or pickleball courts","Very poor","Percentage","242","units","0","v1001730408","6.23.1","3.2","A","","","1"
"2020","Quebec","2016A000224","Outdoor tennis and/or pickleball courts","Poor","Percentage","242","units","0","v1001730422","6.23.2","5.4","A","","","1"
"2020","Quebec","2016A000224","Outdoor tennis and/or pickleball courts","Fair","Percentage","242","units","0","v1001730436","6.23.3","15.1","A","","","1"
"2020","Quebec","2016A000224","Outdoor tennis and/or pickleball courts","Good","Percentage","242","units","0","v1001730450","6.23.4","31.3","A","","","1"
