"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Newfoundland and Labrador","2016A000210","Presentation and performance spaces","Physical condition unknown","Percentage","242","units","0","v1001729833","2.15.6","5.8","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indigenous culture facilities","Very poor","Percentage","242","units","0","v1234816635","2.29.1","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indigenous culture facilities","Poor","Percentage","242","units","0","v1234816633","2.29.2","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indigenous culture facilities","Fair","Percentage","242","units","0","v1234816631","2.29.3","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indigenous culture facilities","Good","Percentage","242","units","0","v1234816632","2.29.4","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indigenous culture facilities","Very good","Percentage","242","units","0","v1234816634","2.29.5","91.9","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indigenous culture facilities","Physical condition unknown","Percentage","242","units","0","v1234816630","2.29.6","8.1","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Community centres (senior and youth centres)","Very poor","Percentage","242","units","0","v1001729846","2.16.1","1.2","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Community centres (senior and youth centres)","Poor","Percentage","242","units","0","v1001729860","2.16.2","1.4","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Community centres (senior and youth centres)","Fair","Percentage","242","units","0","v1001729874","2.16.3","17.7","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Community centres (senior and youth centres)","Good","Percentage","242","units","0","v1001729888","2.16.4","49.8","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Community centres (senior and youth centres)","Very good","Percentage","242","units","0","v1001729902","2.16.5","27.5","B","","","1"
"2020","Newfoundland and Labrador","2016A000210","Community centres (senior and youth centres)","Physical condition unknown","Percentage","242","units","0","v1001729916","2.16.6","2.3","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor gymnasiums","Very poor","Percentage","242","units","0","v1234816629","2.30.1","0.0","A","","","1"
"2020","Newfoundland and Labrador","2016A000210","Indoor gymnasiums","Poor","Percentage","242","units","0","v1234816627","2.30.2","0.0","A","","","1"
